,time,region,spa01,spe01,spa03,spe03,spa06,spe06,spa12,spe12,t2m,rh,tp,index_x,t2m_L1.0,t2m_L2.0,t2m_L3.0,t2m_L4.0,t2m_L5.0,t2m_L6.0,rh_L1.0,rh_L2.0,rh_L3.0,rh_L4.0,rh_L5.0,rh_L6.0,tp_L1.0,tp_L2.0,tp_L3.0,tp_L4.0,tp_L5.0,tp_L6.0,mx2t24_L1.0,mx2t24_L2.0,mx2t24_L3.0,mx2t24_L4.0,mx2t24_L5.0,mx2t24_L6.0,mn2t24_L1.0,mn2t24_L2.0,mn2t24_L3.0,mn2t24_L4.0,mn2t24_L5.0,mn2t24_L6.0,ssta,VUL_socioeconomic_deprivation,VUL_socioeconomic_inequality,gdp_pc,pop_count,area,pop_density,index_y,Country,Region,Cases,Spatial_Resolution
10,2015-11,PRI,0.12248941025105424,0.03532409394654865,-0.7150539257515596,-0.6950729672396183,-1.1276164018080421,-1.1041289151012388,-1.2945541447823121,-1.2012591147659213,298.86449978310617,0.831740611583476,1.1306843003999525,10,299.6297146014928,298.87527003285703,298.2323764650505,298.0776279447628,298.25309962258353,298.764501134337,0.8112514409088838,0.7867850387106091,0.7780965980983628,0.7644810460987284,0.7532855454982055,0.7643532591936653,38.718794741100886,20.04064747759675,16.72871096567286,15.90343056875643,15.585769014242558,18.275993671570028,301.2365451290265,300.49373171956773,299.92714650128306,299.89220084764065,300.13872733329157,300.62783686690125,298.34522169495403,297.6751722349384,297.03359891433576,296.7840381877537,296.88227558976746,297.35803798848457,2.79,0.024281384757234972,0.5299999745854519,34116.03102574889,3506911.5653774138,8970.474100202524,390.93937803111646,11,PUERTO RICO,PUERTO RICO,152,Admin0
11,2015-12,PRI,-0.2502430025661608,-0.17864071452869604,-0.5552973028790067,-0.5231370669512229,-1.15378601950681,-1.1102530983896575,-1.3797474369151337,-1.2686370964642057,298.4466987207549,0.8104275004963114,0.41540221555267165,11,298.73756269986234,298.1878745326642,297.91372264168,298.2157834721261,298.79708181699635,299.48896940718197,0.791031334371169,0.7751414823273053,0.7611211746788017,0.7503412088936142,0.7560250283442288,0.7771858137322994,17.112653031652297,15.030936812736432,15.055706350364996,12.789940713537275,13.286670196306428,22.883044096379678,300.3364864196433,299.9161238983486,299.70357158320024,300.1474853305217,300.71506197731867,301.27963235409584,297.53892140613914,296.9781323092981,296.6283649323038,296.8070983856055,297.3520621929625,298.1077888786282,2.5,0.024281384757234972,0.5299999745854519,34116.03102574889,3506911.5653774138,8970.474100202524,390.93937803111646,12,PUERTO RICO,PUERTO RICO,108,Admin0
12,2016-01,PRI,-0.6181844605381532,-0.6745888391504158,-0.35364193304203617,-0.3424489684772179,-1.0052458213636952,-1.0059745066416088,-1.5032508624038594,-1.361894073837947,297.6390048243972,0.7899206382964755,0.34381511103052553,12,298.12991959766686,298.03788859496086,298.25548176243376,298.7937108598522,299.48753929750393,300.33113711573134,0.7740289614338158,0.7641400212650777,0.7551235756643543,0.7628103509480579,0.7809280964489214,0.7814203636665237,11.61696965305719,13.604831756567986,14.04537926620481,20.243739371329134,22.785183194747972,18.874849047946118,299.9100891340703,299.8725067265183,300.19251260382856,300.6967839367802,301.2574793778642,302.0738807399132,296.876933706333,296.73628443751653,296.8438917777899,297.3515706196982,298.11933475698174,298.96343789467915,2.5451612,0.024281390158427632,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,13,PUERTO RICO,PUERTO RICO,13,Admin0
13,2016-02,PRI,-0.8605728227222216,-0.9434990508901147,-0.7753624167468657,-0.7745221262104867,-0.8804236373099138,-0.9042980675523734,-1.5474739829687876,-1.41065202687206,297.60977916711886,0.7912809576009857,0.46524996748365693,13,298.11176279429924,298.2210005074544,298.8121961473099,299.5180098282005,300.3044346231015,300.5712331780941,0.7640416424567308,0.7504693744370033,0.7640354314811686,0.7735636413809401,0.7752076204835772,0.7670354384551862,11.68153397569568,14.979966305130596,18.074466732336994,20.393600925080143,15.943293996508695,16.61294978816848,299.9613926350755,300.15553031841716,300.70238221503183,301.305094210827,302.06351499002,302.4034260125662,296.7934857433516,296.79530875495595,297.3829820137753,298.13334067945465,298.9360589529395,299.13374623908425,2.362069,0.024281390158427632,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,14,PUERTO RICO,PUERTO RICO,31,Admin0
14,2016-03,PRI,1.4273553833606472,1.4218747429372942,0.13675718152014124,0.10458111073403016,-0.503030602471218,-0.4376623315401029,-1.4222403045522434,-1.346179379739786,297.63842630076715,0.7767361446682759,0.6827310659893803,14,298.06948165847274,298.776430898138,299.5992709755354,300.2991894199492,300.64908335968596,300.73946900676316,0.755459829524547,0.7731061827379324,0.7911456051713759,0.786301124669025,0.770563738256021,0.7804656780668285,18.576173138038193,27.724080974447002,30.79164826724859,22.810253044112525,17.327098752936163,22.621935849365418,299.92289194450854,300.63140337728663,301.31734260959786,301.9945790474286,302.4540274064686,302.5854398209297,296.69396971054647,297.36885396775267,298.2353674799898,298.94109632669876,299.21210998287995,299.3019740597292,1.6838709,0.024281390158427632,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,15,PUERTO RICO,PUERTO RICO,33,Admin0
15,2016-04,PRI,-0.3843756859382229,-0.32687222632994517,0.049960424329121594,0.022051375414893208,0.7314117749869992,0.8355138943471928,-0.8528680095442495,-0.7941860411873596,298.32684818514383,0.8103278309872399,1.7332076127916458,15,298.7856616595811,299.6883801470748,300.2897133666744,300.4830618623164,300.6770886271469,300.6075531918039,0.7810183763612526,0.78004434066965,0.7740147742881375,0.7642268721694706,0.7725561381444473,0.7869632254053647,21.95570179721156,26.02578197055603,16.760598701914404,14.792616720243716,17.977884172524004,26.124090365859498,300.6783324329606,301.4470847407275,302.02680431566733,302.3285077425644,302.5647298588129,302.4702085661738,297.3410042786013,298.3110711136878,298.91587872205633,299.0243766898128,299.1959192652044,299.1522279799909,1.0566666,0.024281390158427632,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,16,PUERTO RICO,PUERTO RICO,30,Admin0
16,2016-05,PRI,1.699319835927458,1.75107397328681,1.764635810173959,1.7283322873720908,0.7498128371439647,0.847203525338156,-0.5354525240772532,-0.4746036186575317,299.21782208429005,0.8290379909158284,1.4278512291621888,16,299.614485593347,300.4401652889926,300.6186683389455,300.7425090274661,300.6963806814966,300.2975931170865,0.805627120425326,0.7807417049407326,0.7737519889434622,0.785775868483946,0.7935756581472656,0.8065500822718237,35.04894258612305,18.926286974045908,19.735080961979836,26.67623261517556,30.52660619859623,33.11689950807562,301.3397312616853,302.1792188653828,302.44561653028376,302.57798633153976,302.53317931935436,302.0412630575785,298.2371480264936,299.0295189764093,299.1502175009086,299.29709516085546,299.231665887086,298.94129407310726,0.2483871,0.024281390158427632,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,17,PUERTO RICO,PUERTO RICO,9,Admin0
17,2016-06,PRI,-0.2051200507890695,0.0741723073911101,0.7697156923465812,0.8954121679098381,0.6170783883722666,0.7170961693015807,-0.4821210234923614,-0.4048651804180143,299.96756597534005,0.8129254490741231,0.7452534672117654,17,300.43208453815123,300.6069645389557,300.8215323227545,300.79955817576626,300.32219581590897,299.51815423038767,0.7818899889913217,0.7785794297892118,0.7886288410304053,0.8003304843039356,0.8109240672883444,0.8026760671322867,20.06552045138916,22.59801738730369,27.508008101496443,30.682012167087194,41.85405197627116,28.104943775801956,302.2328583678033,302.43970557600386,302.67813545888805,302.62465029870793,302.06435225147413,301.14022718043674,298.9659097658928,299.1323841103063,299.35446058331905,299.3516166676489,298.9555969185172,298.25533571150845,-0.013333334,0.024281390158427632,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,18,PUERTO RICO,PUERTO RICO,25,Admin0
18,2016-07,PRI,-0.4178972583002763,-0.26039797918692553,0.6742853946513768,0.8377630546919373,0.5832477224608895,0.7122679463251552,-0.27707801107844654,-0.1844519717415773,300.1693422105943,0.8181166531833861,0.8885632283971745,18,300.6504937337114,300.811724204898,300.7573855664214,300.34660524983957,299.54743498321665,298.63847355674744,0.7840979513038322,0.7920181973115058,0.8010816553810923,0.8106805769661817,0.7974456408223327,0.7821217421092359,21.720539409825285,30.72514019833684,32.768043748590614,38.32942929843591,25.158384095050902,16.18742487149819,302.49938268291424,302.65465969880347,302.57734912491696,302.1035384815347,301.2004289927139,300.2755767532347,299.14857836791424,299.323452728464,299.2991952223136,298.94527048239496,298.25939174470597,297.4356073467461,-0.47419354,0.024515682032036964,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,19,PUERTO RICO,PUERTO RICO,11,Admin0
19,2016-08,PRI,0.1507496036750591,0.27073875121057644,-0.25434450171966955,-0.015494272079676005,0.5274258653818888,0.6757388552373683,-0.1376378529915126,-0.02781711602204147,300.24329066702705,0.8219609319898415,1.1889382465334215,19,300.7307195700681,300.7757513506017,300.4057821191192,299.5247566399942,298.58354838177803,297.9325698573015,0.801781919828195,0.8042578695645243,0.8099330572368687,0.8011084218299429,0.7862184138044496,0.7678179653550312,31.363603176094756,33.76377994208502,34.68165448617869,30.48238463491132,19.22413399713397,13.962454739424734,302.51508848588816,302.58962335097647,302.17826613033264,301.15391074855626,300.2101210843866,299.65123384377915,299.2843625064418,299.30920925282265,299.00378220952894,298.2579118457651,297.3624943258032,296.7024120331188,-0.5419355,0.024515682032036964,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,20,PUERTO RICO,PUERTO RICO,4,Admin0
20,2016-09,PRI,-0.04725750738866382,0.09256167028763977,-0.16801500066586908,-0.04936017108329788,0.19877186058942165,0.33244807896766226,-0.07231479026373376,0.030304143544628914,300.1400018900416,0.8320797713807443,1.1958385099520952,20,300.54789213454484,300.3975359263601,299.5563799336235,298.5988415347617,297.9434522412993,297.6753338962733,0.8190538304289711,0.8172757379885099,0.8014191979422088,0.7787701142941169,0.7686567131671446,0.7583992484076221,45.534111347977124,37.7508706949518,30.846489076742213,15.850646069314466,14.067161310727412,12.159785289785171,302.2976262203979,302.1109260310542,301.1471716760423,300.2182339342524,299.6705335325938,299.504664800964,299.1503654446779,299.0097794067645,298.31078966461274,297.40116295656685,296.7026647460543,296.35529164185294,-0.41,0.024515682032036964,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,21,PUERTO RICO,PUERTO RICO,2,Admin0
21,2016-10,PRI,-0.4772289986189185,-0.26301692494172896,-0.28698502978503154,-0.10984104837060976,-0.1174085310162074,0.07612989333319947,0.15601292819981144,0.33851133908586434,299.82956082023486,0.8572353419185856,1.671966162126408,21,300.1583262744799,299.41237723516167,298.46577460497576,297.75199290380704,297.56785729884723,297.75360551332324,0.8275441442326669,0.8068277746289321,0.7853312883031186,0.7720167487042641,0.7659253460667974,0.7480726771099645,45.9695697795001,34.55444186107206,19.665074488073042,14.927899803558526,13.6478420241536,11.878742958395046,301.81272275525043,300.9759202412994,300.044906624055,299.43392016925435,299.3292634974927,299.64416366166336,298.8413404000751,298.172094618216,297.27680068385945,296.5399952644523,296.3055964574375,296.3550594084476,-0.6967742,0.024515682032036964,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,22,PUERTO RICO,PUERTO RICO,1,Admin0
22,2016-11,PRI,1.6734899595916954,1.7769194487995754,0.37812435194564437,0.5815542150492629,0.8199227104498358,0.9398785554411433,0.8883992866631878,0.9851980231923244,298.767532467554,0.8770703096683411,3.040512699544469,22,299.23239676061354,298.37097005084854,297.64884340198176,297.51412467332943,297.6962609160513,298.0139138308756,0.8244181324501292,0.7803280186021885,0.7698693899263717,0.7608805049313359,0.7529671706863563,0.754530843159606,59.367216468355274,18.222851150233026,15.311485438643615,12.460021620004671,12.728131231757246,14.078778542033742,300.7697727850815,299.90066730592594,299.3173660204586,299.2956654887873,299.552875882833,299.87576810443306,298.02299827925447,297.21356013168526,296.45598199283205,296.22640370057,296.3235045910866,296.5926613408411,-0.67,0.024515682032036964,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,23,PUERTO RICO,PUERTO RICO,8,Admin0
23,2016-12,PRI,1.8672763677523556,1.7467251751031603,1.3362526749745298,1.3669106053701703,0.9816492863897147,1.0719806014832158,0.9395456132029191,1.0275749985321128,298.5166164826581,0.8328696025843175,0.5816150649232559,23,298.3911549169659,297.46104332424756,297.49576762349983,297.6581748974609,298.1368078767589,299.08153010645793,0.7945004399930184,0.7768916771570589,0.7697326358673281,0.7559451438330126,0.7550391253378637,0.7713902662777419,22.699562713379564,15.979530231850411,12.070799062387646,12.925263680486587,13.734240237620053,16.460526784640642,299.83047448001,299.0260255896566,299.1894586068106,299.5014802832671,300.0167143836592,300.9086853956843,297.26282116499493,296.30603834230243,296.2700022681359,296.2884904112161,296.69681904686325,297.6422183791174,-0.41612902,0.024515682032036964,0.6769999866687225,34310.2881658545,3462683.4977580206,8970.474100202524,386.0089733361857,24,PUERTO RICO,PUERTO RICO,10,Admin0
24,2017-01,PRI,0.29965223001251146,0.3549095783450256,2.1600890499776457,1.9092902717137998,1.0659481178838697,1.1531560035170627,0.9766070673733774,1.07338721934838,297.2175240649907,0.7868564916433712,0.3894213104864073,24,297.46491897413904,297.4399095636334,297.5870984781087,298.0864586993761,299.0250148921558,299.90325350515155,0.7757361303456594,0.7689394921252306,0.7481430111702548,0.7528937339215304,0.7703160527444477,0.7709081269329431,16.460872523232066,12.530042699014773,12.430442966041195,12.790665686802923,14.97583858595078,15.278012244758779,299.06687541607266,299.17418531978115,299.40793767559165,299.97081465125865,300.86264635175047,301.7132883184506,296.2838514822537,296.16939128507556,296.2256436968774,296.63256163667165,297.5797082895219,298.4823607669848,-0.26774195,0.023068219546471317,0.6750000097833908,34123.004437325384,3416267.3648504997,8970.474100202524,380.8346500630743,25,PUERTO RICO,PUERTO RICO,0,Admin0
25,2017-02,PRI,-0.6312679518668294,-0.5497918092632479,1.7487655743199753,1.612467989076803,1.0926196253157265,1.1776895473655387,0.9244667694242643,1.0370337882582426,297.5174116553345,0.7828742005642956,0.35927130252398515,25,297.6059798302502,297.77388881056044,298.1693065586664,299.12896488439156,299.9614337609108,300.3724202004622,0.7778962617643661,0.7558993342608754,0.7660064674630702,0.7750513843712875,0.7758682330377503,0.7686961004883924,12.715838871404033,15.606847190214662,19.237917157457783,17.0770886234337,16.229106414051525,16.722323806086173,299.3423150261161,299.59192591198706,299.98573067187067,300.93386120270355,301.7151153355532,302.21104676129653,296.3311088066084,296.4118051454602,296.7607836344156,297.7086520066081,298.57040942949953,298.9147666173208,-8.524927e-17,0.023068219546471317,0.6750000097833908,34123.004437325384,3416267.3648504997,8970.474100202524,380.8346500630743,26,PUERTO RICO,PUERTO RICO,0,Admin0
26,2017-03,PRI,0.7904418000920129,0.9985936774791914,0.21378100288022672,0.38783065671557143,2.3780908671889702,2.0020967187042027,1.1319487031835775,1.2253314465307967,297.2762891593786,0.8133309483887295,1.2129637801311133,26,297.59483605416625,298.2196445410213,299.16711550349544,300.08456750069655,300.4665991727342,300.6925901143359,0.7659509240410397,0.7663551668667922,0.7826962620405404,0.7770204560288261,0.7701767120958651,0.7751826139452532,18.841917971217548,17.564645835846967,19.707881511311527,15.973020861559984,15.837770066983326,19.116985324085334,299.3657534280814,300.0332878770183,300.93705852282807,301.8413148345213,302.29440597771344,302.5726904610441,296.2392823556876,296.81722396662093,297.7705729138724,298.67573069697664,299.0077013640653,299.2210777564646,0.15483871,0.023068219546471317,0.6750000097833908,34123.004437325384,3416267.3648504997,8970.474100202524,380.8346500630743,27,PUERTO RICO,PUERTO RICO,0,Admin0
27,2017-04,PRI,1.4070791686534694,1.500782641119524,1.1694807635114244,1.370026061218169,2.7856536725406142,2.25767292055163,1.087111651599238,1.2029158634996862,298.0396093384021,0.8121711947302843,1.39207811397626,27,298.45990663642914,299.22751456901716,300.07984230028524,300.44665423348977,300.631228172456,300.58171636128355,0.7727209387426607,0.7852970987201885,0.7784432690381968,0.7705469845951328,0.7784757733544315,0.7945502772783936,15.645152047342695,22.48525572424878,17.09473676291991,17.02612009602213,21.034170341946133,27.66506248376637,300.25886881573973,300.97332189465754,301.8239387919132,302.2577891239943,302.50513176187724,302.40769898107936,297.0664012595342,297.83536143789826,298.6751263461023,299.00338453965037,299.1597459230626,299.129932522716,0.32666665,0.021855042786217173,0.6750000097833908,34123.004437325384,3416267.3648504997,8970.474100202524,380.8346500630743,28,PUERTO RICO,PUERTO RICO,0,Admin0
28,2017-05,PRI,0.9864831005426975,1.1148130138744234,1.5139505948685046,1.6161120364524466,0.770191282323939,0.9931289562901028,1.0275224070548028,1.1557059829664877,299.0899372793075,0.8274988417173804,1.1452073370684712,28,299.1590431444907,300.0550740986853,300.4109143523263,300.68702783343974,300.66826842201687,300.3291984316214,0.8205029579464473,0.8031849274584928,0.7895631486927069,0.7923606433969943,0.8045675093534455,0.8154140238410961,39.319908236929706,26.864501757165954,25.487823610225487,26.338971700622952,33.33409366921983,38.63948796461655,300.7460220005477,301.674620912984,302.12319873014116,302.4821201639537,302.459738646907,302.0363950648746,297.86963081171103,298.72599367382253,299.0045599377607,299.24903429315594,299.2344864887522,298.97100793643455,0.37741935,0.021855042786217173,0.6750000097833908,34123.004437325384,3416267.3648504997,8970.474100202524,380.8346500630743,29,PUERTO RICO,PUERTO RICO,0,Admin0
