,time,region,spa01,spe01,spa03,spe03,spa06,spe06,spa12,spe12,t2m,rh,tp,index_x,t2m_L1.0,t2m_L2.0,t2m_L3.0,t2m_L4.0,t2m_L5.0,t2m_L6.0,rh_L1.0,rh_L2.0,rh_L3.0,rh_L4.0,rh_L5.0,rh_L6.0,tp_L1.0,tp_L2.0,tp_L3.0,tp_L4.0,tp_L5.0,tp_L6.0,mx2t24_L1.0,mx2t24_L2.0,mx2t24_L3.0,mx2t24_L4.0,mx2t24_L5.0,mx2t24_L6.0,mn2t24_L1.0,mn2t24_L2.0,mn2t24_L3.0,mn2t24_L4.0,mn2t24_L5.0,mn2t24_L6.0,ssta,VUL_socioeconomic_deprivation,VUL_socioeconomic_inequality,gdp_pc,pop_count,area,pop_density,index_y,Country,Region,Cases,Spatial_Resolution
10,2015-11,DOM,0.015177729190607964,0.003416081989820483,-0.8205200104563586,-0.9411956627101319,-1.4187177100606045,-1.4162983875378377,-1.62085047865712,-1.433420178088815,298.0279081312271,0.8122085283786187,0.49371530058070767,10,297.91275933529215,297.06914481854756,296.4880414822953,296.46877917120895,296.97857425144736,297.7750001604683,0.8210481343592164,0.7970144618519429,0.7845999203501907,0.7657511921749056,0.7545733828313896,0.7580470821396255,20.323784901316333,11.26289597966547,9.802423228581041,8.495974451778839,10.035399890577711,14.172009788758965,301.2142147639306,300.50596282110325,300.0989612598621,300.2399510970403,300.7590851721152,301.4758269615373,295.6420363815413,294.7791934252401,294.1024937987547,293.9638068489539,294.374136164682,295.0952623108289,2.79,0.31236598693975715,0.3979278076269971,14794.354210289905,10244921.729848582,48092.054192982534,213.02732648387254,11,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,3467,Admin0
11,2015-12,DOM,-0.3215591421371897,-0.28460165494392725,-0.8332197146103557,-0.8906354096102466,-1.341466204475376,-1.3502047306367415,-1.602876644256743,-1.4508197547801822,297.6881655186994,0.8190250562776151,0.2665263670482821,11,297.0088624557601,296.45926731156476,296.38464445581224,296.90499601960016,297.82150542895937,298.32263675893057,0.7984435834256363,0.7838776097759005,0.7705249865648616,0.7560601451676539,0.7468960838793657,0.7864369289457178,9.18808162623194,8.465226030896622,9.206734481154792,9.646861291998551,9.788177546783118,21.96136800118939,300.5237755101945,300.1262634635247,300.05061482061456,300.7308162310726,301.65426879315316,301.7588899408018,294.64033464530803,294.04393664477715,293.9265015195707,294.2629472520004,295.0129430398235,295.80083949639317,2.5,0.31236598693975715,0.3979278076269971,14794.354210289905,10244921.729848582,48092.054192982534,213.02732648387254,12,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,2069,Admin0
12,2016-01,DOM,-0.10631888588553573,-0.0872499971362861,-0.3278419201685128,-0.2880525772443113,-1.0609705795971904,-1.1639229015587038,-1.743866826478775,-1.5557803998010031,296.86361506452494,0.7862572742994617,0.18362049934135327,12,296.40626927395874,296.5419747651939,296.9725843036597,297.6906905426401,298.3771492557341,299.17284413421146,0.7795362364902553,0.7702166795361948,0.7594800874882682,0.7651834513694311,0.786789876567758,0.7950936339457189,7.102353247671308,8.81281439626909,11.095301915361848,14.461096810628062,19.40422697678151,18.86705078273354,300.20814166830877,300.26822746160457,300.7576378241971,301.35785488408794,301.7838101522859,302.5051854398267,293.87636209436675,294.0536006745735,294.34577916754523,295.03359931363576,295.8298964057825,296.6626663801245,2.5451612,0.30716289339294656,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,13,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,1536,Admin0
13,2016-02,DOM,-0.4988937935106072,-0.6307317318952993,-0.6232881916394779,-0.6352310232514182,-1.1035296286433656,-1.2012087009108452,-1.9769574645113204,-1.7070835087305942,296.9898953978467,0.7818272045819904,0.22386137818525498,13,296.62495303381036,297.00592368158885,297.7178999352453,298.3401627402498,299.1404946809481,299.5689639378573,0.7658766260596348,0.7508188811401573,0.7630444323981649,0.7920260734378554,0.7915796607935761,0.7622269377969603,7.041840122068911,9.801300139891554,15.067668205082287,25.05803997590757,15.92277912385767,11.837097008885193,300.4601264330699,300.8603830027775,301.39671762325946,301.6992421489554,302.4682399211606,303.2173368921337,294.01252956285254,294.331622686562,295.03089985008575,295.8333834039802,296.60249584804734,296.80223332705276,2.362069,0.30716289339294656,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,14,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,1178,Admin0
14,2016-03,DOM,0.577329111260132,0.4566993015221177,-0.02254035151162902,-0.1856826378197154,-0.7456094992949899,-0.82203186207441,-2.0215118416960562,-1.7532079785174381,297.75923857069273,0.7538155709665862,0.2773881264503575,14,296.7827379913676,297.54518466185243,298.2418812469443,299.0470076574098,299.5385555541679,299.65978562881224,0.760460580286742,0.7793498624329153,0.8128486197777591,0.8035498215449813,0.7710280008473084,0.7723348770697896,12.830276143740768,22.748271547751802,30.830975919272003,20.06811940347455,12.704731113392334,15.146391421664141,300.5216232883679,301.14147355171195,301.4655817116302,302.29150564180037,303.12791011148335,303.396992618544,294.17157445847306,294.97354590547707,295.8619339516284,296.5640948161983,296.7779848056387,296.8976939533824,1.6838709,0.30716289339294656,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,15,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,683,Admin0
15,2016-04,DOM,-0.13143833826783952,-0.16634491040235416,-0.05587275484666333,-0.2630670728670931,0.46590781688496674,0.44797969546546673,-1.3717098142926794,-1.3939632929521573,298.1751209035381,0.7824128171777345,0.8052227548233246,15,297.57397669369857,298.41563806396204,299.14419380196574,299.5234985137878,299.7021220397054,299.48679052083673,0.7900692144242437,0.8021016845174008,0.7873779208770738,0.7544935281993991,0.7566050674106647,0.7785515447169058,20.774065917336557,25.446718887230148,15.267754997870648,10.414458584881631,12.375480075011929,16.01741038714494,301.07939500693647,301.68717493668885,302.5321041666322,303.23075545425667,303.5424401824153,303.26915491822683,295.0324695309808,295.95460803156675,296.5270725874303,296.6615699133108,296.8380539181707,296.7477802865231,1.0566666,0.3021165082416853,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,16,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,929,Admin0
16,2016-05,DOM,1.613290513687271,1.5296792078125145,1.41863190031946,1.334569092924543,0.6611631523465561,0.674103158692764,-0.8082285646038426,-0.8780990091090809,298.72932797808886,0.8284199901521907,0.8946580518429915,16,298.0678512018719,299.07885652369123,299.4261079999783,299.62103747589015,299.4438654111158,298.83627091415315,0.837544177152168,0.8032548444118661,0.7762030959327669,0.7796789182105771,0.7935065277696105,0.8154065699593319,32.10270464993155,15.628227179636555,13.362121381853925,16.356407692068533,18.647963588351512,21.60531599188073,301.18190118826334,302.3627621074202,302.9586248766122,303.2705740142679,303.0841243896599,302.29884306489487,295.79603551045454,296.532041620711,296.6951168050422,296.94696147862624,296.8209793691952,296.40189246567724,0.2483871,0.3021165082416853,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,17,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,437,Admin0
17,2016-06,DOM,0.2627925662295011,0.45081580015968875,0.8981765023310231,0.9550286438839555,0.6618583563400946,0.7050473356717875,-0.5302384212332678,-0.5898801711424653,299.2531013187074,0.8181121059667332,0.632532139784227,17,298.9328461774133,299.2508529262908,299.5591493243699,299.45225349830855,298.81464147612496,297.819816402506,0.8154440485586788,0.7911948953414987,0.7887419147196243,0.8033402219762487,0.8232286496865311,0.8145962760574667,17.528108657779082,15.170795852556369,17.148444302124997,19.260524510647468,24.983955068955588,15.348684469430271,302.14110909421316,302.6542989340546,303.149802656825,303.02802638566226,302.21346365180625,301.1319418701534,296.40373703933835,296.62083783818696,296.89916080981544,296.87407657003155,296.4469804197967,295.5412359534491,-0.013333334,0.3021165082416853,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,18,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,623,Admin0
18,2016-07,DOM,-0.26207311595630106,-0.06188736487242792,0.72478863388743,0.8341159765873932,0.5276780184450396,0.6010638861230579,-0.3199401501862565,-0.3782551781475758,299.82540215258496,0.796114393944164,0.43180857878698836,18,299.28897118612275,299.55467876923825,299.4617009045536,298.90951825862817,297.86736444865414,296.85921726056745,0.7974722623397422,0.7943995832468002,0.8039898569558861,0.8184014446642157,0.8071056402065105,0.789735301976611,13.744184733355512,18.13067095669669,19.405127253557385,20.421508108137665,14.398370386294028,9.757241474145102,302.6606746435684,303.087370218058,303.04190165330976,302.3402190098553,301.2569070476483,300.39181566212665,296.6780283412876,296.9484685345632,296.8720882275005,296.4809991333942,295.5151202141134,294.5003402153001,-0.47419354,0.2969197525007057,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,19,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,428,Admin0
19,2016-08,DOM,0.47102255633475143,0.6064542925451013,0.156572200565272,0.35458913009817056,0.6221767813429974,0.6918559070652358,-0.15244627554457402,-0.1816631208418407,299.6549546249343,0.8117461785641964,0.7769993652801571,19,299.3693244865919,299.3522387517781,298.84219882878796,297.780273459279,296.7461624406803,296.14488877862607,0.8095812731083298,0.8154746038804237,0.8266847290548586,0.8143365046289942,0.7935148732058569,0.7758596491943085,20.23723600327157,21.17996059389774,21.946607325698327,15.51035795168654,10.089258458781677,7.941292612373413,302.7776658486319,302.82123772924945,302.22118255981763,301.08244236290284,300.2310240445672,299.86372597064116,296.8419688795616,296.82673983404334,296.46502329075685,295.4959625512419,294.4133608306873,293.6744126047287,-0.5419355,0.2969197525007057,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,20,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,251,Admin0
20,2016-09,DOM,-0.15037443560007627,-0.05609962752779638,0.005516992274635522,0.09126263184109926,0.2874135284798918,0.348402387438405,-0.19144630121215678,-0.1930679613795991,299.8486177008207,0.7987817563700579,0.40616796988307885,20,299.0913763899588,298.7989039346202,297.7441371570079,296.67252968643163,296.12427797623184,296.1023105711813,0.8332387932154052,0.8326771672155854,0.8181785331113088,0.7924452723365852,0.7811593948504322,0.7653146403596549,27.05924746471905,22.492456473583456,16.174677896764965,8.60547245022821,8.352942621303123,7.623501859718864,302.4055615441118,302.13701789679965,300.9998707693159,300.1575064483337,299.7879522156674,299.8990025637284,296.724510105383,296.43143565960986,295.47986383072725,294.313655258869,293.6867229485676,293.54234683018063,-0.41,0.2969197525007057,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,21,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,194,Admin0
21,2016-10,DOM,0.2335997198416483,0.29973760747176453,0.26616593860640575,0.3299822692691561,0.5108912424851992,0.6291176534674962,0.5854273359561465,0.6443065066141619,299.1899780870382,0.8513905729793267,1.2385140276842863,21,298.45662573626316,297.5754105959665,296.4424195026893,295.8090487287285,295.9107872165231,296.46303752586084,0.8498714185128889,0.8261411320193905,0.8077465404544717,0.7889499553779905,0.7696601154959591,0.7500467025968455,38.131749899118255,17.842639972169305,11.49477878148186,9.430446292509105,8.02773441515271,7.866672846510158,301.5168874194089,300.72342107875926,299.7572461128741,299.3838513179321,299.6414902789933,300.2960840556591,296.34120880970113,295.402870055153,294.20696263780115,293.4222647195769,293.3709277238023,293.7175125811734,-0.6967742,0.2918150611172367,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,22,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,205,Admin0
22,2016-11,DOM,1.18428711287301,1.196215277399443,0.8340120951046827,0.9032971538144534,1.0316206452494117,1.101971771633398,1.0387586536923126,1.1092351133994078,297.81120918203817,0.8612548396301184,1.1456589659812326,22,297.3607674043372,296.21603450884413,295.61421813171506,295.76460031834927,296.3066931792171,296.95345213181986,0.8420785443430222,0.8025622508661018,0.788262329847554,0.7731827960227614,0.7549284320916724,0.7456085539707684,23.48398068269296,9.814006356905878,9.43365018336731,7.7395119696771015,8.732376021907285,9.61981732308666,300.3705735253776,299.50180829028176,299.14210933387074,299.45874865998655,300.09924256869556,300.74848018269176,295.33128658513476,294.0107570348559,293.2623048475143,293.2595523221195,293.5989067977131,294.124260834052,-0.67,0.2918150611172367,0.3675094056575454,15590.62052823722,10361268.810314769,48092.054192982534,215.4465843512806,23,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,164,Admin0
