,time,region,quantile,horizon,Cases
79,2022-03-01,BLM,0.65,2,0.03731960076838733
80,2022-04-01,BLM,0.65,3,0.11005241386592389
81,2022-05-01,BLM,0.65,4,0.2136461272835732
82,2022-06-01,BLM,0.65,5,0.39150450676679616
83,2022-07-01,BLM,0.65,6,0.9144431799650196
84,2022-02-01,BLM,0.7,1,0.029705781303346092
85,2022-03-01,BLM,0.7,2,0.0586854539811611
86,2022-04-01,BLM,0.7,3,0.16812913268804547
87,2022-05-01,BLM,0.7,4,0.34855998456478104
88,2022-06-01,BLM,0.7,5,0.550264024734497
89,2022-07-01,BLM,0.7,6,1.340906417369841
90,2022-02-01,BLM,0.75,1,0.0552637092769146
91,2022-03-01,BLM,0.75,2,0.08934774436056614
92,2022-04-01,BLM,0.75,3,0.25383614003658295
93,2022-05-01,BLM,0.75,4,0.5767323523759842
94,2022-06-01,BLM,0.75,5,0.8107672333717346
95,2022-07-01,BLM,0.75,6,1.702051818370819
96,2022-02-01,BLM,0.8,1,0.10269841849803932
97,2022-03-01,BLM,0.8,2,0.1407791614532472
98,2022-04-01,BLM,0.8,3,0.4375236570835115
99,2022-05-01,BLM,0.8,4,0.8872110605239869
100,2022-06-01,BLM,0.8,5,1.3112283945083627
101,2022-07-01,BLM,0.8,6,2.222628545761109
102,2022-02-01,BLM,0.85,1,0.17284863665699954
103,2022-03-01,BLM,0.85,2,0.25090488940477373
104,2022-04-01,BLM,0.85,3,0.649151068925857
105,2022-05-01,BLM,0.85,4,1.2701717853546137
106,2022-06-01,BLM,0.85,5,1.7292467832565304
107,2022-07-01,BLM,0.85,6,2.8176930069923403
108,2022-02-01,BLM,0.9,1,0.36177213490009313
109,2022-03-01,BLM,0.9,2,0.5092478215694433
110,2022-04-01,BLM,0.9,3,1.0027087807655342
111,2022-05-01,BLM,0.9,4,1.759392130374909
112,2022-06-01,BLM,0.9,5,2.6149416446685794
113,2022-07-01,BLM,0.9,6,3.518347644805908
114,2022-02-01,BLM,0.95,1,0.9257340073585498
115,2022-03-01,BLM,0.95,2,1.4097567081451412
116,2022-04-01,BLM,0.95,3,1.8464801311492889
117,2022-05-01,BLM,0.95,4,2.779877352714538
118,2022-06-01,BLM,0.95,5,3.550963497161865
119,2022-07-01,BLM,0.95,6,4.695298194885253
120,2022-02-01,BLM,0.99,1,2.4062513923645015
121,2022-03-01,BLM,0.99,2,2.9427139616012563
122,2022-04-01,BLM,0.99,3,3.6817216968536375
123,2022-05-01,BLM,0.99,4,4.468369526863098
124,2022-06-01,BLM,0.99,5,6.070338277816773
125,2022-07-01,BLM,0.99,6,6.805388326644897
0,2017-10-01,DOM,0.01,1,4.015926938056946
1,2017-11-01,DOM,0.01,2,3.901049611568451
2,2017-12-01,DOM,0.01,3,3.7603600287437438
3,2018-01-01,DOM,0.01,4,3.3968663215637207
4,2018-02-01,DOM,0.01,5,3.309417369365692
5,2018-03-01,DOM,0.01,6,2.968059923648834
6,2017-10-01,DOM,0.05,1,4.659646987915039
7,2017-11-01,DOM,0.05,2,4.628328609466553
8,2017-12-01,DOM,0.05,3,4.526589131355285
9,2018-01-01,DOM,0.05,4,4.097053337097168
10,2018-02-01,DOM,0.05,5,4.336864948272705
11,2018-03-01,DOM,0.05,6,4.1704894542694095
12,2017-10-01,DOM,0.1,1,4.808029222488403
13,2017-11-01,DOM,0.1,2,4.826751232147217
14,2017-12-01,DOM,0.1,3,4.787690734863281
15,2018-01-01,DOM,0.1,4,4.624983119964599
16,2018-02-01,DOM,0.1,5,4.6129927158355715
17,2018-03-01,DOM,0.1,6,4.555885267257691
18,2017-10-01,DOM,0.15,1,4.902149891853332
19,2017-11-01,DOM,0.15,2,4.929652070999145
20,2017-12-01,DOM,0.15,3,4.904489731788635
21,2018-01-01,DOM,0.15,4,4.791628050804138
22,2018-02-01,DOM,0.15,5,4.79059579372406
23,2018-03-01,DOM,0.15,6,4.789256286621094
24,2017-10-01,DOM,0.2,1,4.971429347991943
25,2017-11-01,DOM,0.2,2,5.009551620483398
26,2017-12-01,DOM,0.2,3,4.998501873016357
27,2018-01-01,DOM,0.2,4,4.96086950302124
28,2018-02-01,DOM,0.2,5,4.933046817779541
29,2018-03-01,DOM,0.2,6,4.9543486595153805
30,2017-10-01,DOM,0.25,1,5.015747547149658
31,2017-11-01,DOM,0.25,2,5.064370274543762
32,2017-12-01,DOM,0.25,3,5.083207607269287
33,2018-01-01,DOM,0.25,4,5.034472465515137
34,2018-02-01,DOM,0.25,5,5.0420001745224
35,2018-03-01,DOM,0.25,6,5.062762141227722
36,2017-10-01,DOM,0.3,1,5.052034568786621
37,2017-11-01,DOM,0.3,2,5.099411296844482
38,2017-12-01,DOM,0.3,3,5.149145555496216
39,2018-01-01,DOM,0.3,4,5.122528171539306
40,2018-02-01,DOM,0.3,5,5.13595290184021
41,2018-03-01,DOM,0.3,6,5.146464776992798
42,2017-10-01,DOM,0.35,1,5.08521990776062
43,2017-11-01,DOM,0.35,2,5.143780064582825
44,2017-12-01,DOM,0.35,3,5.212306571006775
45,2018-01-01,DOM,0.35,4,5.198024868965149
46,2018-02-01,DOM,0.35,5,5.223378992080688
47,2018-03-01,DOM,0.35,6,5.23569872379303
48,2017-10-01,DOM,0.4,1,5.110771942138672
49,2017-11-01,DOM,0.4,2,5.174878120422363
50,2017-12-01,DOM,0.4,3,5.265790176391602
51,2018-01-01,DOM,0.4,4,5.2734979629516605
52,2018-02-01,DOM,0.4,5,5.318363952636719
53,2018-03-01,DOM,0.4,6,5.335905265808106
54,2017-10-01,DOM,0.45,1,5.131128048896789
55,2017-11-01,DOM,0.45,2,5.209802436828613
56,2017-12-01,DOM,0.45,3,5.323979139328003
57,2018-01-01,DOM,0.45,4,5.350799012184143
58,2018-02-01,DOM,0.45,5,5.403852772712708
59,2018-03-01,DOM,0.45,6,5.441252112388611
60,2017-10-01,DOM,0.5,1,5.154580593109131
61,2017-11-01,DOM,0.5,2,5.24765944480896
62,2017-12-01,DOM,0.5,3,5.379749298095703
63,2018-01-01,DOM,0.5,4,5.442049264907837
64,2018-02-01,DOM,0.5,5,5.497200965881348
65,2018-03-01,DOM,0.5,6,5.562497615814209
66,2017-10-01,DOM,0.55,1,5.172405409812927
67,2017-11-01,DOM,0.55,2,5.290278935432434
68,2017-12-01,DOM,0.55,3,5.433133792877197
69,2018-01-01,DOM,0.55,4,5.522789216041565
70,2018-02-01,DOM,0.55,5,5.58254566192627
71,2018-03-01,DOM,0.55,6,5.647544193267822
72,2017-10-01,DOM,0.6,1,5.19114990234375
73,2017-11-01,DOM,0.6,2,5.333538818359375
74,2017-12-01,DOM,0.6,3,5.479521751403809
75,2018-01-01,DOM,0.6,4,5.591843509674073
76,2018-02-01,DOM,0.6,5,5.669583511352539
77,2018-03-01,DOM,0.6,6,5.760977840423584
78,2017-10-01,DOM,0.65,1,5.220254683494568
79,2017-11-01,DOM,0.65,2,5.370262217521668
80,2017-12-01,DOM,0.65,3,5.535260462760926
81,2018-01-01,DOM,0.65,4,5.672669768333435
82,2018-02-01,DOM,0.65,5,5.752014303207398
83,2018-03-01,DOM,0.65,6,5.86875057220459
84,2017-10-01,DOM,0.7,1,5.250105142593384
85,2017-11-01,DOM,0.7,2,5.43232102394104
86,2017-12-01,DOM,0.7,3,5.589267063140869
87,2018-01-01,DOM,0.7,4,5.7738066673278805
88,2018-02-01,DOM,0.7,5,5.865426254272461
89,2018-03-01,DOM,0.7,6,6.00864610671997
90,2017-10-01,DOM,0.75,1,5.2798157930374146
91,2017-11-01,DOM,0.75,2,5.485030293464661
92,2017-12-01,DOM,0.75,3,5.6658689975738525
93,2018-01-01,DOM,0.75,4,5.883549213409424
94,2018-02-01,DOM,0.75,5,6.011745572090149
95,2018-03-01,DOM,0.75,6,6.182435989379883
96,2017-10-01,DOM,0.8,1,5.309617805480957
97,2017-11-01,DOM,0.8,2,5.56146764755249
98,2017-12-01,DOM,0.8,3,5.751011085510254
99,2018-01-01,DOM,0.8,4,6.011152744293213
100,2018-02-01,DOM,0.8,5,6.160193634033203
101,2018-03-01,DOM,0.8,6,6.369183826446533
102,2017-10-01,DOM,0.85,1,5.374655652046203
103,2017-11-01,DOM,0.85,2,5.664425539970398
104,2017-12-01,DOM,0.85,3,5.850187015533447
105,2018-01-01,DOM,0.85,4,6.205626320838928
106,2018-02-01,DOM,0.85,5,6.361329674720764
107,2018-03-01,DOM,0.85,6,6.653302407264709
108,2017-10-01,DOM,0.9,1,5.453594493865967
109,2017-11-01,DOM,0.9,2,5.813909578323364
110,2017-12-01,DOM,0.9,3,5.994405841827393
111,2018-01-01,DOM,0.9,4,6.526711130142212
112,2018-02-01,DOM,0.9,5,6.697624158859253
113,2018-03-01,DOM,0.9,6,6.926655244827271
114,2017-10-01,DOM,0.95,1,5.673267769813537
115,2017-11-01,DOM,0.95,2,6.00934314727783
116,2017-12-01,DOM,0.95,3,6.342362403869629
117,2018-01-01,DOM,0.95,4,6.8779945850372295
118,2018-02-01,DOM,0.95,5,7.248486828804015
119,2018-03-01,DOM,0.95,6,7.4605461835861195
120,2017-10-01,DOM,0.99,1,6.1058349609375
121,2017-11-01,DOM,0.99,2,6.562133603096008
122,2017-12-01,DOM,0.99,3,7.1751685190200805
123,2018-01-01,DOM,0.99,4,7.831748008728027
124,2018-02-01,DOM,0.99,5,8.42697811126709
125,2018-03-01,DOM,0.99,6,8.65808741569519
0,2017-11-01,DOM,0.01,1,3.907468795776367
1,2017-12-01,DOM,0.01,2,3.7683966159820557
2,2018-01-01,DOM,0.01,3,3.6649567556381224
3,2018-02-01,DOM,0.01,4,3.067103862762451
4,2018-03-01,DOM,0.01,5,2.873770706653595
5,2018-04-01,DOM,0.01,6,2.7660718059539793
6,2017-11-01,DOM,0.05,1,4.531196784973145
7,2017-12-01,DOM,0.05,2,4.604750847816467
8,2018-01-01,DOM,0.05,3,4.489267754554748
9,2018-02-01,DOM,0.05,4,4.219592499732971
10,2018-03-01,DOM,0.05,5,3.9308324098587035
11,2018-04-01,DOM,0.05,6,3.9575343966484073
12,2017-11-01,DOM,0.1,1,4.8454750061035154
13,2017-12-01,DOM,0.1,2,4.814272832870484
14,2018-01-01,DOM,0.1,3,4.722745180130005
15,2018-02-01,DOM,0.1,4,4.601329231262207
16,2018-03-01,DOM,0.1,5,4.430991220474243
17,2018-04-01,DOM,0.1,6,4.494227027893066
18,2017-11-01,DOM,0.15,1,4.950543451309204
19,2017-12-01,DOM,0.15,2,4.955023956298828
20,2018-01-01,DOM,0.15,3,4.880094075202942
21,2018-02-01,DOM,0.15,4,4.807156419754028
22,2018-03-01,DOM,0.15,5,4.651322746276856
23,2018-04-01,DOM,0.15,6,4.708165335655212
24,2017-11-01,DOM,0.2,1,5.025697422027588
25,2017-12-01,DOM,0.2,2,5.031843757629394
26,2018-01-01,DOM,0.2,3,4.9772875785827635
27,2018-02-01,DOM,0.2,4,4.912055110931396
28,2018-03-01,DOM,0.2,5,4.796402645111084
29,2018-04-01,DOM,0.2,6,4.842203140258789
30,2017-11-01,DOM,0.25,1,5.0758503675460815
31,2017-12-01,DOM,0.25,2,5.105695366859436
32,2018-01-01,DOM,0.25,3,5.070687890052795
33,2018-02-01,DOM,0.25,4,4.9976723194122314
34,2018-03-01,DOM,0.25,5,4.911718845367432
35,2018-04-01,DOM,0.25,6,4.943771839141846
36,2017-11-01,DOM,0.3,1,5.109452819824218
37,2017-12-01,DOM,0.3,2,5.159803009033203
38,2018-01-01,DOM,0.3,3,5.140819406509399
39,2018-02-01,DOM,0.3,4,5.096695137023926
40,2018-03-01,DOM,0.3,5,5.017685985565185
41,2018-04-01,DOM,0.3,6,5.055551052093506
42,2017-11-01,DOM,0.35,1,5.145840406417847
43,2017-12-01,DOM,0.35,2,5.199980998039246
44,2018-01-01,DOM,0.35,3,5.198621702194214
45,2018-02-01,DOM,0.35,4,5.180636692047119
46,2018-03-01,DOM,0.35,5,5.112644386291504
47,2018-04-01,DOM,0.35,6,5.153605341911316
48,2017-11-01,DOM,0.4,1,5.173518180847168
49,2017-12-01,DOM,0.4,2,5.232969570159912
50,2018-01-01,DOM,0.4,3,5.24802532196045
51,2018-02-01,DOM,0.4,4,5.269928932189941
52,2018-03-01,DOM,0.4,5,5.226600646972656
53,2018-04-01,DOM,0.4,6,5.2584329605102536
54,2017-11-01,DOM,0.45,1,5.206594061851502
55,2017-12-01,DOM,0.45,2,5.261523246765137
56,2018-01-01,DOM,0.45,3,5.308911228179932
57,2018-02-01,DOM,0.45,4,5.319141292572022
58,2018-03-01,DOM,0.45,5,5.315501999855042
59,2018-04-01,DOM,0.45,6,5.360123896598816
60,2017-11-01,DOM,0.5,1,5.232310056686401
61,2017-12-01,DOM,0.5,2,5.301318168640137
62,2018-01-01,DOM,0.5,3,5.3687286376953125
63,2018-02-01,DOM,0.5,4,5.376590728759766
64,2018-03-01,DOM,0.5,5,5.415464162826538
65,2018-04-01,DOM,0.5,6,5.478497266769409
66,2017-11-01,DOM,0.55,1,5.255694150924683
67,2017-12-01,DOM,0.55,2,5.344706702232361
68,2018-01-01,DOM,0.55,3,5.426630997657776
69,2018-02-01,DOM,0.55,4,5.428607511520386
70,2018-03-01,DOM,0.55,5,5.488690042495728
71,2018-04-01,DOM,0.55,6,5.607331156730652
72,2017-11-01,DOM,0.6,1,5.2834704399108885
73,2017-12-01,DOM,0.6,2,5.3843690872192385
74,2018-01-01,DOM,0.6,3,5.4768163681030275
75,2018-02-01,DOM,0.6,4,5.506141567230225
76,2018-03-01,DOM,0.6,5,5.593486499786377
77,2018-04-01,DOM,0.6,6,5.716891098022461
78,2017-11-01,DOM,0.65,1,5.308051943778992
79,2017-12-01,DOM,0.65,2,5.436622309684753
80,2018-01-01,DOM,0.65,3,5.535239887237549
81,2018-02-01,DOM,0.65,4,5.590704417228698
82,2018-03-01,DOM,0.65,5,5.676029372215271
83,2018-04-01,DOM,0.65,6,5.834243440628052
84,2017-11-01,DOM,0.7,1,5.334438180923462
85,2017-12-01,DOM,0.7,2,5.488946342468262
86,2018-01-01,DOM,0.7,3,5.607990312576294
87,2018-02-01,DOM,0.7,4,5.68887505531311
88,2018-03-01,DOM,0.7,5,5.774452114105225
89,2018-04-01,DOM,0.7,6,6.02019624710083
90,2017-11-01,DOM,0.75,1,5.368004083633423
91,2017-12-01,DOM,0.75,2,5.552321195602417
92,2018-01-01,DOM,0.75,3,5.682348132133484
93,2018-02-01,DOM,0.75,4,5.783117651939392
94,2018-03-01,DOM,0.75,5,5.907809257507324
95,2018-04-01,DOM,0.75,6,6.141035795211792
96,2017-11-01,DOM,0.8,1,5.412174892425537
97,2017-12-01,DOM,0.8,2,5.612345504760742
98,2018-01-01,DOM,0.8,3,5.771228504180908
99,2018-02-01,DOM,0.8,4,5.927209377288818
100,2018-03-01,DOM,0.8,5,6.045801830291748
101,2018-04-01,DOM,0.8,6,6.319900608062744
102,2017-11-01,DOM,0.85,1,5.468713235855103
103,2017-12-01,DOM,0.85,2,5.6786404848098755
104,2018-01-01,DOM,0.85,3,5.923476123809815
105,2018-02-01,DOM,0.85,4,6.1364319801330565
106,2018-03-01,DOM,0.85,5,6.241644239425659
107,2018-04-01,DOM,0.85,6,6.531722331047058
108,2017-11-01,DOM,0.9,1,5.544213914871216
109,2017-12-01,DOM,0.9,2,5.786594581604004
110,2018-01-01,DOM,0.9,3,6.0895380020141605
111,2018-02-01,DOM,0.9,4,6.403662490844726
112,2018-03-01,DOM,0.9,5,6.517120456695557
113,2018-04-01,DOM,0.9,6,6.760017538070679
114,2017-11-01,DOM,0.95,1,5.6970130681991575
115,2017-12-01,DOM,0.95,2,5.979763603210449
116,2018-01-01,DOM,0.95,3,6.449650979042053
117,2018-02-01,DOM,0.95,4,6.881068682670591
118,2018-03-01,DOM,0.95,5,7.046651840209961
119,2018-04-01,DOM,0.95,6,7.280315089225769
120,2017-11-01,DOM,0.99,1,6.1376208353042605
121,2017-12-01,DOM,0.99,2,6.571713819503784
122,2018-01-01,DOM,0.99,3,7.239221096038818
123,2018-02-01,DOM,0.99,4,7.6991633653640745
124,2018-03-01,DOM,0.99,5,8.19307967185974
125,2018-04-01,DOM,0.99,6,8.498951272964478
0,2017-12-01,DOM,0.01,1,3.4014366340637205
1,2018-01-01,DOM,0.01,2,3.119570770263672
2,2018-02-01,DOM,0.01,3,2.5383279275894166
3,2018-03-01,DOM,0.01,4,2.221553089618683
4,2018-04-01,DOM,0.01,5,1.8589908242225648
5,2018-05-01,DOM,0.01,6,1.5704837942123413
6,2017-12-01,DOM,0.05,1,4.16371853351593
7,2018-01-01,DOM,0.05,2,4.035606932640076
8,2018-02-01,DOM,0.05,3,3.47558308839798
9,2018-03-01,DOM,0.05,4,3.6256117463111877
10,2018-04-01,DOM,0.05,5,3.240017127990723
11,2018-05-01,DOM,0.05,6,3.230074977874756
12,2017-12-01,DOM,0.1,1,4.408427572250366
13,2018-01-01,DOM,0.1,2,4.3097343921661375
14,2018-02-01,DOM,0.1,3,4.061819458007813
15,2018-03-01,DOM,0.1,4,4.009355688095093
16,2018-04-01,DOM,0.1,5,3.705218029022217
17,2018-05-01,DOM,0.1,6,3.6916553497314455
18,2017-12-01,DOM,0.15,1,4.53040645122528
19,2018-01-01,DOM,0.15,2,4.4251962184906
20,2018-02-01,DOM,0.15,3,4.249029445648193
21,2018-03-01,DOM,0.15,4,4.178323984146118
22,2018-04-01,DOM,0.15,5,3.98974951505661
23,2018-05-01,DOM,0.15,6,3.951001286506653
24,2017-12-01,DOM,0.2,1,4.5969315528869625
25,2018-01-01,DOM,0.2,2,4.49467830657959
26,2018-02-01,DOM,0.2,3,4.370076084136963
27,2018-03-01,DOM,0.2,4,4.291868209838867
28,2018-04-01,DOM,0.2,5,4.240074634552002
29,2018-05-01,DOM,0.2,6,4.115866088867188
30,2017-12-01,DOM,0.25,1,4.638253569602966
31,2018-01-01,DOM,0.25,2,4.556506633758545
32,2018-02-01,DOM,0.25,3,4.4594725370407104
33,2018-03-01,DOM,0.25,4,4.434199810028076
34,2018-04-01,DOM,0.25,5,4.3349679708480835
35,2018-05-01,DOM,0.25,6,4.272705435752869
36,2017-12-01,DOM,0.3,1,4.682639646530151
37,2018-01-01,DOM,0.3,2,4.611574602127075
38,2018-02-01,DOM,0.3,3,4.535684204101562
39,2018-03-01,DOM,0.3,4,4.519920825958252
40,2018-04-01,DOM,0.3,5,4.4650777816772464
41,2018-05-01,DOM,0.3,6,4.40509614944458
42,2017-12-01,DOM,0.35,1,4.716995429992676
43,2018-01-01,DOM,0.35,2,4.67285315990448
44,2018-02-01,DOM,0.35,3,4.629462003707886
45,2018-03-01,DOM,0.35,4,4.59663987159729
46,2018-04-01,DOM,0.35,5,4.563617706298828
47,2018-05-01,DOM,0.35,6,4.491924452781677
48,2017-12-01,DOM,0.4,1,4.750062370300293
49,2018-01-01,DOM,0.4,2,4.718484878540039
50,2018-02-01,DOM,0.4,3,4.680019760131836
51,2018-03-01,DOM,0.4,4,4.6784697532653805
52,2018-04-01,DOM,0.4,5,4.653117847442627
53,2018-05-01,DOM,0.4,6,4.590718746185303
54,2017-12-01,DOM,0.45,1,4.779604148864746
55,2018-01-01,DOM,0.45,2,4.7577499628067015
56,2018-02-01,DOM,0.45,3,4.717508840560913
57,2018-03-01,DOM,0.45,4,4.750104236602783
58,2018-04-01,DOM,0.45,5,4.721844673156738
59,2018-05-01,DOM,0.45,6,4.671446585655213
60,2017-12-01,DOM,0.5,1,4.8101208209991455
61,2018-01-01,DOM,0.5,2,4.799154043197632
62,2018-02-01,DOM,0.5,3,4.778881072998047
63,2018-03-01,DOM,0.5,4,4.821369409561157
64,2018-04-01,DOM,0.5,5,4.811120510101318
65,2018-05-01,DOM,0.5,6,4.786575078964233
66,2017-12-01,DOM,0.55,1,4.829535555839539
67,2018-01-01,DOM,0.55,2,4.852372670173645
68,2018-02-01,DOM,0.55,3,4.8335939884185795
69,2018-03-01,DOM,0.55,4,4.881558966636658
70,2018-04-01,DOM,0.55,5,4.884341478347778
71,2018-05-01,DOM,0.55,6,4.859880709648133
72,2017-12-01,DOM,0.6,1,4.854419136047364
73,2018-01-01,DOM,0.6,2,4.893612575531006
74,2018-02-01,DOM,0.6,3,4.894263362884521
75,2018-03-01,DOM,0.6,4,4.942667007446289
76,2018-04-01,DOM,0.6,5,4.959984302520752
77,2018-05-01,DOM,0.6,6,4.9424737930297855
78,2017-12-01,DOM,0.65,1,4.8920300006866455
79,2018-01-01,DOM,0.65,2,4.9298879384994505
80,2018-02-01,DOM,0.65,3,4.945179986953735
81,2018-03-01,DOM,0.65,4,5.009616184234619
82,2018-04-01,DOM,0.65,5,5.058846187591553
83,2018-05-01,DOM,0.65,6,5.052075433731079
84,2017-12-01,DOM,0.7,1,4.934550380706787
85,2018-01-01,DOM,0.7,2,4.9753437519073485
86,2018-02-01,DOM,0.7,3,5.028033351898193
87,2018-03-01,DOM,0.7,4,5.104438447952271
88,2018-04-01,DOM,0.7,5,5.152002763748169
89,2018-05-01,DOM,0.7,6,5.183588361740112
90,2017-12-01,DOM,0.75,1,4.984224557876587
91,2018-01-01,DOM,0.75,2,5.029972314834595
92,2018-02-01,DOM,0.75,3,5.095183372497559
93,2018-03-01,DOM,0.75,4,5.198816895484924
94,2018-04-01,DOM,0.75,5,5.282638072967529
95,2018-05-01,DOM,0.75,6,5.355127930641174
96,2017-12-01,DOM,0.8,1,5.04764575958252
97,2018-01-01,DOM,0.8,2,5.115155220031738
98,2018-02-01,DOM,0.8,3,5.209915065765381
99,2018-03-01,DOM,0.8,4,5.2955296516418455
100,2018-04-01,DOM,0.8,5,5.470133209228516
101,2018-05-01,DOM,0.8,6,5.5294568061828615
102,2017-12-01,DOM,0.85,1,5.1128308296203615
103,2018-01-01,DOM,0.85,2,5.221876931190491
104,2018-02-01,DOM,0.85,3,5.337477350234986
105,2018-03-01,DOM,0.85,4,5.443262839317322
106,2018-04-01,DOM,0.85,5,5.653607511520386
107,2018-05-01,DOM,0.85,6,5.780010437965393
108,2017-12-01,DOM,0.9,1,5.1967462539672855
109,2018-01-01,DOM,0.9,2,5.391725063323975
110,2018-02-01,DOM,0.9,3,5.538019704818726
111,2018-03-01,DOM,0.9,4,5.645700836181641
112,2018-04-01,DOM,0.9,5,5.908733987808228
113,2018-05-01,DOM,0.9,6,6.035560655593872
114,2017-12-01,DOM,0.95,1,5.396999216079712
115,2018-01-01,DOM,0.95,2,5.645564198493957
116,2018-02-01,DOM,0.95,3,5.8554563999176
117,2018-03-01,DOM,0.95,4,5.999913311004638
118,2018-04-01,DOM,0.95,5,6.335323858261108
119,2018-05-01,DOM,0.95,6,6.78959949016571
120,2017-12-01,DOM,0.99,1,5.863675127029419
121,2018-01-01,DOM,0.99,2,6.3570251512527465
122,2018-02-01,DOM,0.99,3,6.759638562202453
123,2018-03-01,DOM,0.99,4,6.999765405654907
124,2018-04-01,DOM,0.99,5,7.7003291940689085
125,2018-05-01,DOM,0.99,6,8.259115219116211
0,2018-01-01,DOM,0.01,1,2.848569393157959
1,2018-02-01,DOM,0.01,2,2.449903964996338
2,2018-03-01,DOM,0.01,3,2.083880662918091
3,2018-04-01,DOM,0.01,4,1.7676305282115936
4,2018-05-01,DOM,0.01,5,1.4586446285247803
5,2018-06-01,DOM,0.01,6,1.1174931526184082
6,2018-01-01,DOM,0.05,1,3.682195484638214
7,2018-02-01,DOM,0.05,2,3.45967059135437
8,2018-03-01,DOM,0.05,3,3.3187193274497986
9,2018-04-01,DOM,0.05,4,3.206464970111847
10,2018-05-01,DOM,0.05,5,3.0277777671813966
11,2018-06-01,DOM,0.05,6,2.735432827472687
12,2018-01-01,DOM,0.1,1,3.947925591468811
13,2018-02-01,DOM,0.1,2,3.8490738391876222
14,2018-03-01,DOM,0.1,3,3.66709361076355
15,2018-04-01,DOM,0.1,4,3.58208544254303
16,2018-05-01,DOM,0.1,5,3.5311789512634277
17,2018-06-01,DOM,0.1,6,3.4296818494796755
18,2018-01-01,DOM,0.15,1,4.1324138164520265
19,2018-02-01,DOM,0.15,2,4.0038353443145756
20,2018-03-01,DOM,0.15,3,3.90849632024765
21,2018-04-01,DOM,0.15,4,3.798533487319946
22,2018-05-01,DOM,0.15,5,3.736597180366516
23,2018-06-01,DOM,0.15,6,3.6901909828186037
24,2018-01-01,DOM,0.2,1,4.211737728118896
25,2018-02-01,DOM,0.2,2,4.113425064086914
26,2018-03-01,DOM,0.2,3,4.027677440643311
27,2018-04-01,DOM,0.2,4,3.9625927925109865
28,2018-05-01,DOM,0.2,5,3.9074726581573485
29,2018-06-01,DOM,0.2,6,3.8926248073577883
30,2018-01-01,DOM,0.25,1,4.272250652313232
31,2018-02-01,DOM,0.25,2,4.202869653701782
32,2018-03-01,DOM,0.25,3,4.1469032764434814
33,2018-04-01,DOM,0.25,4,4.120874285697937
34,2018-05-01,DOM,0.25,5,4.0863707065582275
35,2018-06-01,DOM,0.25,6,4.056411504745483
36,2018-01-01,DOM,0.3,1,4.3369460105896
37,2018-02-01,DOM,0.3,2,4.282478094100952
38,2018-03-01,DOM,0.3,3,4.230183219909668
39,2018-04-01,DOM,0.3,4,4.233117532730103
40,2018-05-01,DOM,0.3,5,4.203519010543824
41,2018-06-01,DOM,0.3,6,4.178884792327881
42,2018-01-01,DOM,0.35,1,4.377669167518616
43,2018-02-01,DOM,0.35,2,4.342569637298584
44,2018-03-01,DOM,0.35,3,4.2940072298049925
45,2018-04-01,DOM,0.35,4,4.328588318824768
46,2018-05-01,DOM,0.35,5,4.295691251754761
47,2018-06-01,DOM,0.35,6,4.266283011436462
48,2018-01-01,DOM,0.4,1,4.407754611968994
49,2018-02-01,DOM,0.4,2,4.386347675323487
50,2018-03-01,DOM,0.4,3,4.363807106018067
51,2018-04-01,DOM,0.4,4,4.416395092010498
52,2018-05-01,DOM,0.4,5,4.388659191131592
53,2018-06-01,DOM,0.4,6,4.373841857910156
54,2018-01-01,DOM,0.45,1,4.446866989135742
55,2018-02-01,DOM,0.45,2,4.433170771598816
56,2018-03-01,DOM,0.45,3,4.423796272277832
57,2018-04-01,DOM,0.45,4,4.468639659881592
58,2018-05-01,DOM,0.45,5,4.477919888496399
59,2018-06-01,DOM,0.45,6,4.451710891723633
60,2018-01-01,DOM,0.5,1,4.480531692504883
61,2018-02-01,DOM,0.5,2,4.473203182220459
62,2018-03-01,DOM,0.5,3,4.483745813369751
63,2018-04-01,DOM,0.5,4,4.533016681671143
64,2018-05-01,DOM,0.5,5,4.55541467666626
65,2018-06-01,DOM,0.5,6,4.529356002807617
66,2018-01-01,DOM,0.55,1,4.517900395393371
67,2018-02-01,DOM,0.55,2,4.519831609725952
68,2018-03-01,DOM,0.55,3,4.534334111213684
69,2018-04-01,DOM,0.55,4,4.617744255065918
70,2018-05-01,DOM,0.55,5,4.636500692367554
71,2018-06-01,DOM,0.55,6,4.642895960807801
72,2018-01-01,DOM,0.6,1,4.554606819152832
73,2018-02-01,DOM,0.6,2,4.565913391113281
74,2018-03-01,DOM,0.6,3,4.5968602180480955
75,2018-04-01,DOM,0.6,4,4.691174507141113
76,2018-05-01,DOM,0.6,5,4.7169920921325685
77,2018-06-01,DOM,0.6,6,4.73745698928833
78,2018-01-01,DOM,0.65,1,4.59322943687439
79,2018-02-01,DOM,0.65,2,4.625368976593018
80,2018-03-01,DOM,0.65,3,4.6701500415802
81,2018-04-01,DOM,0.65,4,4.786111783981323
82,2018-05-01,DOM,0.65,5,4.794951748847962
83,2018-06-01,DOM,0.65,6,4.830760717391968
84,2018-01-01,DOM,0.7,1,4.632518148422241
85,2018-02-01,DOM,0.7,2,4.711887454986572
86,2018-03-01,DOM,0.7,3,4.744459247589111
87,2018-04-01,DOM,0.7,4,4.879338264465332
