,time,region,quantile,horizon,Cases
88,2017-10-01,BLM,0.7,5,1.3691145658493038
89,2017-11-01,BLM,0.7,6,1.392913699150085
90,2017-06-01,BLM,0.75,1,2.2821527123451233
91,2017-07-01,BLM,0.75,2,2.164066791534424
92,2017-08-01,BLM,0.75,3,1.9414662718772888
93,2017-09-01,BLM,0.75,4,1.9813777208328247
94,2017-10-01,BLM,0.75,5,1.822629302740097
95,2017-11-01,BLM,0.75,6,1.8168965280056
96,2017-06-01,BLM,0.8,1,2.5683868408203128
97,2017-07-01,BLM,0.8,2,2.568552446365357
98,2017-08-01,BLM,0.8,3,2.420249366760254
99,2017-09-01,BLM,0.8,4,2.405167245864868
100,2017-10-01,BLM,0.8,5,2.362624311447144
101,2017-11-01,BLM,0.8,6,2.3324545860290526
102,2017-06-01,BLM,0.85,1,3.2192963480949404
103,2017-07-01,BLM,0.85,2,3.090211713314056
104,2017-08-01,BLM,0.85,3,2.9656264901161196
105,2017-09-01,BLM,0.85,4,2.985912156105041
106,2017-10-01,BLM,0.85,5,3.146548867225647
107,2017-11-01,BLM,0.85,6,2.9446327209472654
108,2017-06-01,BLM,0.9,1,4.138300371170044
109,2017-07-01,BLM,0.9,2,3.9578911781311037
110,2017-08-01,BLM,0.9,3,3.8472803831100464
111,2017-09-01,BLM,0.9,4,4.153349447250366
112,2017-10-01,BLM,0.9,5,4.1592466831207275
113,2017-11-01,BLM,0.9,6,4.018077373504639
114,2017-06-01,BLM,0.95,1,5.72710301876068
